"a__order_id","a__orderstatus","cp__orderlineid","f__orderlines__price","f__orderlines__quantity","r__campaigns","r__customers","r__products","d__date"
"10886-4DNG25",Delivered,"10886-4DNG25-1",50.41,1.00,,10886,"120",2016-08-02
"10741-5BXT46",Delivered,"10741-5BXT46-2",13.77,1.00,,10741,"340",2018-05-12
"10659-1TFT48",Delivered,"10659-1TFT48-1",17.50,1.00,,10659,"160",2018-06-17
"10807-6WGW77",Delivered,"10807-6WGW77-3",22.05,1.00,"10030",10807,"240",2016-08-09
"10647-4ETG91",Delivered,"10647-4ETG91-2",29.41,1.00,,10647,"140",2016-10-13
"10039-0SJJ33",Delivered,"10039-0SJJ33-4",18.48,1.00,,10039,"150",2017-02-10
"10157-2LSR91",Delivered,"10157-2LSR91-7",120.34,4.00,,10157,"210",2018-06-25
"10393-3KPR65",Delivered,"10393-3KPR65-2",20.95,1.00,,10393,"150",2016-11-23
"10644-6YGQ06",Delivered,"10644-6YGQ06-6",35.28,1.00,"10003",10644,"130",2015-02-16
"10557-9NKS53",Delivered,"10557-9NKS53-1",27.01,1.00,,10557,"240",2016-09-03
"10956-6WPY47",Delivered,"10956-6WPY47-3",79.38,1.00,"10030",10956,"230",2016-08-19
"10311-6ZKU08",Delivered,"10311-6ZKU08-2",121.28,1.00,"10032",10311,"210",2016-09-06
"10691-3XCU69",Delivered,"10691-3XCU69-2",12.64,1.00,,10691,"340",2019-01-07
"10878-3TRE50",Delivered,"10878-3TRE50-1",27.30,1.00,,10878,"240",2015-07-04
"10060-2OKN63",Delivered,"10060-2OKN63-1",42.92,1.00,,10060,"120",2017-01-04
"10639-7RZS57",Delivered,"10639-7RZS57-1",29.28,2.00,"10021",10639,"130",2016-02-06
"10306-3YYV86",Delivered,"10306-3YYV86-1",19.49,1.00,,10306,"160",2015-06-02
"10498-8VVK72",Delivered,"10498-8VVK72-3",110.24,1.00,,10498,"330",2016-04-27
"10529-9MEC61",Delivered,"10529-9MEC61-1",16.23,1.00,,10529,"160",2016-01-18
"10836-7DEL45",Delivered,"10836-7DEL45-1",53.03,1.00,,10836,"220",2015-09-19
"10005-4KKD53",Delivered,"10005-4KKD53-3",57.74,1.00,,10005,"220",2018-06-08
"10900-6EML52",Delivered,"10900-6EML52-3",70.69,1.00,,10900,"320",2015-02-15
"10032-4JDK42",Delivered,"10032-4JDK42-1",18.67,1.00,,10032,"160",2018-12-02
"10610-9APP21",Delivered,"10610-9APP21-2",76.40,4.00,,10610,"320",2016-03-05
"10986-6WZH84",Delivered,"10986-6WZH84-1",18.34,1.00,,10986,"160",2017-04-18
"10839-7HZS61",Delivered,"10839-7HZS61-2",20.64,2.00,,10839,"160",2016-12-13
"10248-7SMQ20",Delivered,"10248-7SMQ20-2",28.66,1.00,,10248,"240",2016-07-16
"10375-6EIJ11",Delivered,"10375-6EIJ11-1",57.74,1.00,,10375,"220",2018-12-24
"10282-6HIU25",Delivered,"10282-6HIU25-1",29.52,1.00,,10282,"240",2017-12-16
"10735-8HTW33",Delivered,"10735-8HTW33-2",18.71,1.00,,10735,"160",2017-12-28
"10559-3ZNB15",Delivered,"10559-3ZNB15-1",21.34,1.00,,10559,"150",2017-06-21
"10719-1KFB83",Delivered,"10719-1KFB83-1",13.50,1.00,,10719,"340",2018-09-15
"10358-5WLB48",Delivered,"10358-5WLB48-2",883.92,1.00,,10358,"430",2018-05-08
"10490-4XTQ29",Delivered,"10490-4XTQ29-3",32.25,1.00,,10490,"240",2016-04-20
"10745-1MUJ72",Delivered,"10745-1MUJ72-2",20.68,2.00,"10038",10745,"150",2017-01-12
"10209-4KVY89",Delivered,"10209-4KVY89-3",89.78,1.00,"10009",10209,"230",2015-06-20
"10399-4TMP75",Delivered,"10399-4TMP75-1",95.72,1.00,,10399,"230",2018-05-19
"10489-2CDR69",Delivered,"10489-2CDR69-3",15.62,1.00,,10489,"160",2015-09-18
"10565-4PFC38",Delivered,"10565-4PFC38-2",25.40,1.00,,10565,"150",2018-12-28
"10418-4PER63",Delivered,"10418-4PER63-1",35.72,2.00,,10418,"120",2016-05-12
"10557-9IGS05",Delivered,"10557-9IGS05-1",95.09,1.00,,10557,"230",2016-02-08
"10557-3OQT68",Delivered,"10557-3OQT68-1",119.19,1.00,,10557,"330",2017-06-23
"10688-3JYE81",Delivered,"10688-3JYE81-1",27.78,1.00,,10688,"240",2017-06-04
"10719-2RVR52",Delivered,"10719-2RVR52-1",25.20,1.00,,10719,"240",2015-01-08
"10118-5ABV15",Delivered,"10118-5ABV15-2",30.24,1.00,,10118,"140",2019-01-02
"10793-4UOZ01",Delivered,"10793-4UOZ01-2",775.15,1.00,,10793,"430",2017-12-23
"10157-2LSR91",Delivered,"10157-2LSR91-3",21.00,1.00,,10157,"160",2018-06-25
"10002-8BME55",Delivered,"10002-8BME55-1",81.61,1.00,,10002,"230",2017-02-11
"10970-2EKA00",Delivered,"10970-2EKA00-6",23.62,1.00,,10970,"240",2015-08-14
"10030-9LEO30",Delivered,"10030-9LEO30-1",33.71,1.00,,10030,"130",2017-11-09
"10401-6JRH31",Delivered,"10401-6JRH31-3",91.48,1.00,,10401,"330",2015-11-10
"10941-4TUV05",Delivered,"10941-4TUV05-4",476.28,3.00,,10941,"420",2016-03-28
"10392-2KUF61",Delivered,"10392-2KUF61-6",20.90,1.00,,10392,"150",2017-07-12
"10673-3YMX95",Delivered,"10673-3YMX95-2",43.99,1.00,,10673,"220",2017-05-10
"10142-4FYE39",Delivered,"10142-4FYE39-3",96.37,2.00,,10142,"230",2017-07-19
"10722-8XSS35",Delivered,"10722-8XSS35-1",14.84,3.00,"10058",10722,"340",2018-02-27
"10638-6GTV09",Delivered,"10638-6GTV09-4",18.67,1.00,,10638,"160",2018-03-05
"10554-2YHK73",Delivered,"10554-2YHK73-2",23.28,2.00,,10554,"150",2019-01-19
"10446-0VQR33",Delivered,"10446-0VQR33-4",28.39,1.00,,10446,"240",2016-11-21
"10818-3JSJ72",Delivered,"10818-3JSJ72-1",31.30,1.00,,10818,"240",2018-08-09
"10498-6WPK75",Delivered,"10498-6WPK75-1",22.86,1.00,,10498,"150",2018-06-01
"10798-8NHU20",Delivered,"10798-8NHU20-2",30.59,1.00,,10798,"240",2016-03-26
"10205-5CZO91",Delivered,"10205-5CZO91-3",11.97,1.00,,10205,"340",2017-10-03
"10112-3HST87",Delivered,"10112-3HST87-1",42.45,1.00,"10073",10112,"120",2018-12-20
"10891-0RVG24",Delivered,"10891-0RVG24-1",119.13,1.00,,10891,"330",2018-09-17
"10886-5BRG58",Delivered,"10886-5BRG58-3",20.23,1.00,"10067",10886,"160",2018-08-22
"10081-8ZAR20",Delivered,"10081-8ZAR20-1",76.23,1.00,,10081,"320",2015-02-09
"10389-8ZMF79",Delivered,"10389-8ZMF79-2",46.68,4.00,,10389,"120",2017-11-21
"10552-1PHA04",Delivered,"10552-1PHA04-1",98.46,4.00,,10552,"230",2018-09-13
"10315-8RSC27",Delivered,"10315-8RSC27-3",21.02,1.00,,10315,"150",2018-10-11
"10469-1VBW47",Delivered,"10469-1VBW47-2",27.30,1.00,,10469,"240",2015-07-17
"10336-0ZXV99",Delivered,"10336-0ZXV99-1",108.87,1.00,"10044",10336,"330",2017-05-18
"10601-9EEJ57",Delivered,"10601-9EEJ57-1",18.70,1.00,,10601,"160",2016-03-22
"10620-2ZTE45",Delivered,"10620-2ZTE45-3",97.71,2.00,,10620,"330",2015-05-25
"10553-6MVK07",Delivered,"10553-6MVK07-3",26.37,1.00,,10553,"140",2016-04-04
"10345-9BKR09",Delivered,"10345-9BKR09-2",131.41,1.00,"10077",10345,"330",2019-02-26
"10626-2DFY64",Delivered,"10626-2DFY64-2",74.75,1.00,,10626,"230",2018-11-09
"10789-9XQQ50",Delivered,"10789-9XQQ50-2",21.79,1.00,,10789,"150",2016-12-15
"10715-8ALP07",Delivered,"10715-8ALP07-4",21.81,4.00,,10715,"140",2016-06-10
"10094-6RTV89",Delivered,"10094-6RTV89-3",72.45,1.00,,10094,"230",2015-05-17
"10168-3RHT92",Delivered,"10168-3RHT92-2",14.57,1.00,"10066",10168,"340",2018-08-01
"10697-8AQD50",Delivered,"10697-8AQD50-1",40.90,1.00,"10004",10697,"110",2015-03-08
"10082-3MYT64",Delivered,"10082-3MYT64-1",18.52,3.00,,10082,"160",2017-01-13
"10561-5LDR13",Delivered,"10561-5LDR13-3",14.78,1.00,,10561,"160",2015-02-05
"10825-5VHH36",Delivered,"10825-5VHH36-3",18.86,1.00,,10825,"160",2018-07-05
"10173-2ZGS62",Delivered,"10173-2ZGS62-2",75.68,1.00,,10173,"320",2016-12-24
"10266-6GKG04",Delivered,"10266-6GKG04-3",34.78,2.00,,10266,"120",2015-01-18
"10219-0QGV76",Delivered,"10219-0QGV76-1",73.35,1.00,,10219,"320",2017-12-13
"10847-9RUG98",Delivered,"10847-9RUG98-1",41.26,1.00,,10847,"120",2017-08-23
"10082-3AKS44",Delivered,"10082-3AKS44-1",46.85,1.00,,10082,"110",2018-02-28
"10817-5UZI96",Delivered,"10817-5UZI96-2",36.67,1.00,"10054",10817,"130",2017-11-27
"10827-1HKD65",Delivered,"10827-1HKD65-1",25.36,1.00,"10018",10827,"140",2015-12-16
"10662-3ZNQ77",Delivered,"10662-3ZNQ77-1",42.27,1.00,,10662,"120",2019-02-22
"10447-8QNT16",Delivered,"10447-8QNT16-1",31.29,2.00,"10027",10447,"310",2016-04-04
"10670-8LDT49",Delivered,"10670-8LDT49-1",572.33,1.00,,10670,"420",2017-12-16
"10080-1GFB18",Delivered,"10080-1GFB18-1",14.57,1.00,,10080,"340",2018-08-27
"10564-9QBK82",Delivered,"10564-9QBK82-4",34.08,1.00,,10564,"130",2017-04-23
"10883-3BKK66",Delivered,"10883-3BKK66-1",23.56,1.00,,10883,"150",2018-12-16
"10125-5LYZ84",Delivered,"10125-5LYZ84-1",38.90,1.00,"10059",10125,"130",2018-03-12
"10399-0SDG17",Delivered,"10399-0SDG17-1",22.17,1.00,,10399,"150",2018-06-27
"10846-2XTN45",Delivered,"10846-2XTN45-1",473.76,1.00,,10846,"420",2015-10-17
"10054-0CIV97",Delivered,"10054-0CIV97-2",23.15,2.00,,10054,"240",2017-03-28
"10927-3ZUI26",Delivered,"10927-3ZUI26-1",488.88,1.00,,10927,"420",2015-06-08
"10705-3ZNG32",Delivered,"10705-3ZNG32-1",15.71,1.00,,10705,"150",2016-09-27
"10902-0XTG18",Delivered,"10902-0XTG18-1",21.12,1.00,"10048",10902,"160",2017-08-03
"10057-3DCG58",Delivered,"10057-3DCG58-2",44.35,1.00,"10061",10057,"110",2018-04-28
"10554-9ECF82",Delivered,"10554-9ECF82-1",25.40,1.00,"10061",10554,"150",2018-04-25
"10324-5SSD77",Delivered,"10324-5SSD77-1",38.44,1.00,"10054",10324,"110",2017-11-26
"10375-5UAL07",Delivered,"10375-5UAL07-4",32.29,1.00,,10375,"140",2019-01-22
"10886-9YUD15",Delivered,"10886-9YUD15-2",12.99,1.00,,10886,"340",2017-03-06
"10686-6SZA08",Delivered,"10686-6SZA08-1",74.11,1.00,,10686,"320",2017-10-11
"10019-1HKT13",Delivered,"10019-1HKT13-1",24.73,1.00,"10074",10019,"150",2019-01-15
"10346-5QYL79",Delivered,"10346-5QYL79-1",16.30,1.00,"10046",10346,"160",2017-06-19
"10037-8PEU40",Delivered,"10037-8PEU40-1",31.25,1.00,"10009",10037,"130",2015-06-15
"10498-8JWH70",Delivered,"10498-8JWH70-2",23.58,1.00,,10498,"140",2016-04-23
"10372-7XJZ66",Delivered,"10372-7XJZ66-1",125.15,1.00,,10372,"330",2018-06-05
"10741-7QZJ22",Delivered,"10741-7QZJ22-1",12.13,1.00,,10741,"340",2016-12-14
"10193-7ZSZ78",Delivered,"10193-7ZSZ78-1",20.22,1.00,,10193,"160",2019-02-18
"10817-8ORS97",Delivered,"10817-8ORS97-2",30.04,1.00,,10817,"240",2016-01-05
"10704-7YCT65",Delivered,"10704-7YCT65-1",120.34,1.00,,10704,"330",2018-03-05
"10741-5BQH67",Delivered,"10741-5BQH67-2",15.98,1.00,,10741,"140",2016-10-18
"10723-2QTG15",Delivered,"10723-2QTG15-5",25.61,1.00,"10031",10723,"140",2016-08-25
"10816-3DIW79",Delivered,"10816-3DIW79-1",19.35,1.00,,10816,"150",2015-05-10
"10241-3WFB86",Delivered,"10241-3WFB86-1",22.78,1.00,,10241,"160",2017-05-27
"10718-9ONN94",Delivered,"10718-9ONN94-1",21.99,1.00,,10718,"150",2017-10-13
"10300-2DXB51",Delivered,"10300-2DXB51-1",21.39,1.00,,10300,"160",2018-01-16
"10116-7AWE28",Delivered,"10116-7AWE28-1",48.41,1.00,"10038",10116,"110",2017-01-13
"10985-4EDP00",Delivered,"10985-4EDP00-1",43.76,1.00,,10985,"120",2018-11-18
"10881-1JDT27",Delivered,"10881-1JDT27-2",14.31,1.00,"10064",10881,"340",2018-06-25
"10418-4VXR19",Delivered,"10418-4VXR19-1",29.81,1.00,,10418,"240",2017-12-02
"10692-4HBR70",Delivered,"10692-4HBR70-4",113.31,1.00,"10016",10692,"330",2015-11-03
"10989-9YPC27",Delivered,"10989-9YPC27-4",12.35,1.00,,10989,"340",2017-04-23
"10085-8ZTC08",Delivered,"10085-8ZTC08-2",10.86,1.00,,10085,"340",2015-05-05
"10252-8VAP13",Delivered,"10252-8VAP13-1",19.35,1.00,"10003",10252,"150",2015-02-18
"10177-8LSD06",Delivered,"10177-8LSD06-1",12.48,1.00,,10177,"340",2017-10-25
"10094-4YJU85",Delivered,"10094-4YJU85-1",14.17,1.00,"10061",10094,"340",2018-04-22
"10321-7EMX11",Delivered,"10321-7EMX11-3",17.98,1.00,,10321,"160",2015-09-03
"10197-5LPX07",Delivered,"10197-5LPX07-1",21.00,1.00,,10197,"160",2018-09-16
"10177-8ZMY57",Delivered,"10177-8ZMY57-1",41.23,1.00,"10072",10177,"130",2018-11-26
"10446-3MYI97",Delivered,"10446-3MYI97-2",30.62,1.00,,10446,"140",2017-06-28
"10790-1SYA67",Delivered,"10790-1SYA67-3",42.40,2.00,,10790,"130",2018-03-19
"10930-9NCR61",Delivered,"10930-9NCR61-2",33.87,1.00,,10930,"130",2016-11-16
"10489-2CDR69",Delivered,"10489-2CDR69-4",16.46,1.00,,10489,"160",2015-09-18
"10513-0UTU64",Delivered,"10513-0UTU64-6",18.09,1.00,,10513,"160",2018-04-11
"10799-5CQX21",Delivered,"10799-5CQX21-1",22.94,1.00,"10016",10799,"140",2015-11-02
"10845-5AMS59",Delivered,"10845-5AMS59-1",14.98,1.00,,10845,"340",2018-01-21
"10731-1AJT66",Delivered,"10731-1AJT66-1",95.50,1.00,,10731,"230",2017-07-04
"10604-6ISC34",Delivered,"10604-6ISC34-1",16.30,1.00,,10604,"160",2015-01-07
"10722-0ESK61",Delivered,"10722-0ESK61-1",260.93,1.00,,10722,"410",2017-10-28
"10718-7WHV59",Delivered,"10718-7WHV59-6",18.24,1.00,,10718,"150",2018-03-05
"10515-2RQM08",Delivered,"10515-2RQM08-1",12.82,1.00,,10515,"340",2015-11-13
"10881-0LHE70",Delivered,"10881-0LHE70-2",41.26,1.00,,10881,"120",2017-11-21
"10535-2AVG56",Delivered,"10535-2AVG56-2",12.17,2.00,,10535,"340",2018-12-21
"10348-4DXP83",Delivered,"10348-4DXP83-1",18.43,2.00,,10348,"150",2016-11-07
"10765-8SSU15",Delivered,"10765-8SSU15-2",83.87,1.00,,10765,"230",2018-10-24
"10470-1ICQ95",Delivered,"10470-1ICQ95-1",25.46,1.00,,10470,"240",2015-01-09
"10007-7SBT89",Delivered,"10007-7SBT89-1",30.69,1.00,,10007,"240",2018-04-08
"10230-2FIP45",Delivered,"10230-2FIP45-2",20.09,1.00,,10230,"150",2018-08-08
"10968-7MBV39",Delivered,"10968-7MBV39-3",17.39,1.00,,10968,"150",2016-03-10
"10445-2HPU84",Delivered,"10445-2HPU84-1",75.41,1.00,"10065",10445,"320",2018-07-02
"10847-6QTZ84",Delivered,"10847-6QTZ84-1",135.98,2.00,,10847,"330",2018-01-25
"10956-9OIY06",Delivered,"10956-9OIY06-1",21.55,1.00,,10956,"150",2017-09-11
"10469-3PQN72",Delivered,"10469-3PQN72-4",83.87,1.00,,10469,"230",2018-12-11
"10622-6NSV78",Delivered,"10622-6NSV78-4",82.69,1.00,"10002",10622,"230",2015-01-19
"10953-0WBV21",Delivered,"10953-0WBV21-2",55.82,1.00,,10953,"110",2018-04-23
"10684-9QMW45",Delivered,"10684-9QMW45-1",35.62,1.00,"10016",10684,"130",2015-11-02
"10068-6EDK21",Delivered,"10068-6EDK21-3",236.67,2.00,,10068,"410",2015-05-06
"10220-1USB89",Delivered,"10220-1USB89-1",82.69,1.00,"10018",10220,"230",2015-12-16
"10157-1HAO57",Delivered,"10157-1HAO57-1",108.48,1.00,,10157,"230",2018-11-02
"10263-4CBG58",Delivered,"10263-4CBG58-1",25.73,1.00,,10263,"240",2015-12-11
"10239-9MHK90",Delivered,"10239-9MHK90-1",14.44,1.00,,10239,"340",2015-11-13
"10228-7RUE43",Delivered,"10228-7RUE43-2",90.96,1.00,,10228,"320",2016-08-28
"10183-8VLJ09",Delivered,"10183-8VLJ09-1",89.43,1.00,,10183,"230",2017-01-03
"10380-1ISY85",Delivered,"10380-1ISY85-3",31.70,1.00,,10380,"240",2016-03-05
"10193-2YWK55",Delivered,"10193-2YWK55-1",21.12,1.00,,10193,"150",2017-11-01
"10235-2AFQ06",Delivered,"10235-2AFQ06-2",108.48,4.00,"10070",10235,"230",2018-10-11
"10594-2ICH60",Delivered,"10594-2ICH60-4",268.38,1.00,,10594,"410",2018-12-07
"10841-6TUT87",Delivered,"10841-6TUT87-2",99.32,1.00,,10841,"330",2016-09-03
"10535-9SCD32",Delivered,"10535-9SCD32-1",16.11,1.00,,10535,"160",2017-12-27
"10595-4QDX41",Delivered,"10595-4QDX41-1",15.72,1.00,"10074",10595,"340",2019-01-17
"10359-8WZZ27",Delivered,"10359-8WZZ27-2",11.55,1.00,,10359,"340",2015-08-06
"10748-1SSC68",Delivered,"10748-1SSC68-1",26.18,1.00,,10748,"240",2016-02-05
"10907-1NIO47",Delivered,"10907-1NIO47-3",273.98,1.00,,10907,"410",2018-11-09
"10816-1SWS17",Delivered,"10816-1SWS17-3",39.31,1.00,,10816,"130",2015-11-28
"10322-4BLC99",Delivered,"10322-4BLC99-1",27.78,1.00,,10322,"240",2017-12-08
"10786-6VDV56",Delivered,"10786-6VDV56-2",101.71,3.00,,10786,"230",2016-07-05
"10999-2YYA31",Delivered,"10999-2YYA31-6",103.01,1.00,,10999,"230",2018-12-05
"10547-5HWU63",Delivered,"10547-5HWU63-6",16.73,1.00,,10547,"160",2018-02-28
"10057-8LHW92",Delivered,"10057-8LHW92-2",52.68,1.00,"10051",10057,"110",2017-09-27
"10561-5YON40",Delivered,"10561-5YON40-4",14.11,1.00,,10561,"160",2015-02-24
"10676-4THT19",Delivered,"10676-4THT19-2",84.22,1.00,,10676,"230",2017-09-24
"10692-4HBR70",Delivered,"10692-4HBR70-9",12.13,1.00,"10016",10692,"340",2015-11-03
"10714-8KGU14",Delivered,"10714-8KGU14-1",41.13,1.00,,10714,"120",2018-11-02
"10485-8MYJ66",Delivered,"10485-8MYJ66-3",53.34,1.00,,10485,"110",2016-08-01
"10424-9QBW34",Delivered,"10424-9QBW34-2",64.25,1.00,,10424,"220",2017-11-19
"10535-9SCD32",Delivered,"10535-9SCD32-2",19.58,1.00,,10535,"150",2017-12-27
"10158-3UEX57",Delivered,"10158-3UEX57-1",38.12,1.00,,10158,"130",2018-02-06
"10057-6WNJ41",Delivered,"10057-6WNJ41-1",20.48,1.00,"10002",10057,"240",2015-01-25
"10393-8EWV27",Delivered,"10393-8EWV27-1",796.40,1.00,,10393,"430",2018-04-20
"10499-5GIA40",Delivered,"10499-5GIA40-1",716.80,2.00,,10499,"430",2017-11-02
"10787-3YBK86",Delivered,"10787-3YBK86-1",21.00,1.00,,10787,"160",2018-10-12
"10553-6MVK07",Delivered,"10553-6MVK07-2",105.87,1.00,,10553,"330",2016-04-04
"10607-2QSQ27",Delivered,"10607-2QSQ27-1",28.56,1.00,"10071",10607,"240",2018-11-06
"10472-3WFV31",Delivered,"10472-3WFV31-2",17.89,1.00,,10472,"160",2018-10-27
"10232-2LJK66",Delivered,"10232-2LJK66-2",59.62,1.00,"10045",10232,"220",2017-06-11
"10639-6TPA11",Delivered,"10639-6TPA11-2",98.98,1.00,,10639,"230",2017-01-16
"10669-0COU63",Delivered,"10669-0COU63-4",777.92,1.00,"10029",10669,"430",2016-07-13
"10982-1UZR54",Delivered,"10982-1UZR54-1",44.31,1.00,,10982,"310",2017-10-08
"10115-2IIV60",Delivered,"10115-2IIV60-1",20.00,1.00,"10045",10115,"160",2017-06-06
"10114-4HZQ45",Delivered,"10114-4HZQ45-2",20.61,1.00,,10114,"160",2018-04-20
"10916-3CKP58",Delivered,"10916-3CKP58-1",20.35,1.00,,10916,"150",2015-08-08
"10930-9CPG03",Delivered,"10930-9CPG03-1",13.24,1.00,"10042",10930,"340",2017-04-05
"10715-9CWA86",Delivered,"10715-9CWA86-1",296.68,1.00,,10715,"410",2016-12-22
"10171-4SRE51",Delivered,"10171-4SRE51-1",49.84,1.00,,10171,"110",2018-08-28
"10973-8PMB56",Delivered,"10973-8PMB56-3",35.19,1.00,,10973,"130",2017-03-02
"10135-0CKD33",Delivered,"10135-0CKD33-2",131.41,1.00,"10074",10135,"330",2019-01-10
"10816-3DIW79",Delivered,"10816-3DIW79-4",21.75,1.00,,10816,"150",2015-05-10
"10475-3SQP87",Delivered,"10475-3SQP87-1",18.67,2.00,,10475,"160",2018-11-02
"10987-1UGR04",Delivered,"10987-1UGR04-3",16.46,1.00,"10015",10987,"160",2015-10-22
"10804-9XXV86",Delivered,"10804-9XXV86-3",23.89,1.00,,10804,"240",2015-12-09
"10030-5OZG78",Delivered,"10030-5OZG78-8",119.24,1.00,"10055",10030,"210",2017-12-16
"10049-9OSY37",Delivered,"10049-9OSY37-1",39.64,1.00,,10049,"130",2017-04-11
"10987-1UGR04",Delivered,"10987-1UGR04-2",17.64,1.00,"10015",10987,"160",2015-10-22
"10902-6QUX84",Delivered,"10902-6QUX84-5",101.08,1.00,,10902,"330",2018-10-08
"10429-7PNI64",Delivered,"10429-7PNI64-3",80.21,1.00,,10429,"230",2016-03-18
"10146-6QQS19",Delivered,"10146-6QQS19-1",18.70,1.00,"10040",10146,"150",2017-02-24
"10710-3ZGP99",Delivered,"10710-3ZGP99-1",12.01,1.00,,10710,"340",2015-01-10
"10900-0KWL25",Delivered,"10900-0KWL25-1",20.90,1.00,,10900,"150",2017-11-11
"10626-4YQQ45",Delivered,"10626-4YQQ45-1",236.97,1.00,"10054",10626,"410",2017-12-02
"10057-7HDF46",Delivered,"10057-7HDF46-1",95.72,1.00,,10057,"230",2018-06-05
"10807-6WGW77",Delivered,"10807-6WGW77-1",32.81,1.00,"10030",10807,"130",2016-08-09
"10149-5SBG02",Delivered,"10149-5SBG02-1",18.26,1.00,,10149,"150",2017-06-26
"10292-0LOV42",Delivered,"10292-0LOV42-1",68.40,1.00,"10028",10292,"320",2016-07-06
"10713-2FUM21",Delivered,"10713-2FUM21-3",87.65,1.00,,10713,"230",2016-11-06
"10277-5DGE01",Delivered,"10277-5DGE01-1",20.77,1.00,,10277,"140",2015-09-23
"10681-6TZT24",Delivered,"10681-6TZT24-2",19.90,1.00,,10681,"150",2016-08-03
"10989-4IJG24",Delivered,"10989-4IJG24-1",113.45,1.00,,10989,"210",2017-11-18
"10474-7CAP57",Delivered,"10474-7CAP57-1",28.74,1.00,"10003",10474,"140",2015-02-22
"10472-2BBX41",Delivered,"10472-2BBX41-2",24.71,1.00,,10472,"150",2018-01-19
"10216-7KIM42",Delivered,"10216-7KIM42-1",79.70,2.00,,10216,"320",2015-05-16
"10321-8JEO25",Delivered,"10321-8JEO25-4",91.16,1.00,,10321,"230",2018-08-04
"10990-1KND24",Delivered,"10990-1KND24-1",17.36,1.00,,10990,"160",2019-01-03
"10207-4GZT46",Delivered,"10207-4GZT46-1",35.94,2.00,"10074",10207,"130",2019-01-17
"10798-8NHU20",Delivered,"10798-8NHU20-3",27.01,1.00,,10798,"240",2016-03-26
"10332-7XCP80",Delivered,"10332-7XCP80-5",18.92,1.00,,10332,"150",2017-08-02
"10179-6ZSM02",Delivered,"10179-6ZSM02-1",42.79,2.00,,10179,"130",2018-12-21
"10127-1ZEW53",Delivered,"10127-1ZEW53-2",268.38,1.00,"10061",10127,"410",2018-04-19
"10067-2ISV48",Delivered,"10067-2ISV48-1",19.82,1.00,"10018",10067,"160",2015-12-16
"10472-2BBX41",Delivered,"10472-2BBX41-3",26.84,1.00,,10472,"140",2018-01-19
"10617-3FJA56",Delivered,"10617-3FJA56-1",12.84,1.00,"10071",10617,"340",2018-11-11
"10171-9NQR93",Delivered,"10171-9NQR93-4",92.07,1.00,,10171,"230",2018-11-05
"10405-6UQN39",Delivered,"10405-6UQN39-1",18.95,1.00,"10016",10405,"150",2015-11-05
"10804-2ZTQ86",Delivered,"10804-2ZTQ86-5",96.68,1.00,"10075",10804,"230",2019-01-24
"10276-6OLG84",Delivered,"10276-6OLG84-3",13.50,1.00,,10276,"340",2018-04-12
"10877-2RCP59",Delivered,"10877-2RCP59-1",32.94,3.00,,10877,"120",2016-11-11
"10170-5SHN38",Delivered,"10170-5SHN38-3",13.24,1.00,,10170,"340",2017-11-24
"10786-3UHK71",Delivered,"10786-3UHK71-1",24.89,2.00,,10786,"240",2017-11-16
"10235-6YWP27",Delivered,"10235-6YWP27-2",53.63,1.00,,10235,"110",2017-12-24
"10396-6ZCF46",Delivered,"10396-6ZCF46-6",20.82,1.00,,10396,"160",2016-12-12
"10375-9PKE41",Delivered,"10375-9PKE41-4",9.94,1.00,,10375,"340",2016-12-11
"10086-7TTZ96",Delivered,"10086-7TTZ96-2",24.34,1.00,"10037",10086,"140",2016-12-28
"10249-4SEB69",Delivered,"10249-4SEB69-4",260.82,1.00,,10249,"410",2015-02-15
"10894-2VLC06",Delivered,"10894-2VLC06-1",61.85,1.00,,10894,"320",2016-06-08
"10118-5ABV15",Delivered,"10118-5ABV15-1",12.64,1.00,,10118,"340",2019-01-02
"10291-5AYE23",Delivered,"10291-5AYE23-2",17.97,1.00,"10055",10291,"160",2017-12-14
"10672-2JRF89",Delivered,"10672-2JRF89-4",47.62,1.00,,10672,"110",2019-02-12
"10874-1FJY70",Delivered,"10874-1FJY70-1",17.70,4.00,"10071",10874,"160",2018-11-07
"10353-3ITJ91",Delivered,"10353-3ITJ91-2",42.23,1.00,,10353,"130",2017-07-16
"10105-3SVS12",Delivered,"10105-3SVS12-1",41.28,1.00,,10105,"130",2016-08-26
"10722-0IJX02",Delivered,"10722-0IJX02-1",19.76,1.00,,10722,"160",2016-03-10
"10775-1HER63",Delivered,"10775-1HER63-1",17.99,1.00,"10029",10775,"160",2016-07-13
"10413-1KON14",Delivered,"10413-1KON14-1",34.71,1.00,,10413,"130",2019-01-06
"10041-0VUZ41",Delivered,"10041-0VUZ41-1",11.64,1.00,,10041,"340",2016-10-10
"10979-0NWS36",Delivered,"10979-0NWS36-3",18.17,1.00,,10979,"160",2016-03-06
"10239-8HJU16",Delivered,"10239-8HJU16-1",29.64,2.00,"10034",10239,"130",2016-10-23
"10681-6TZT24",Delivered,"10681-6TZT24-1",11.64,1.00,,10681,"340",2016-08-03
"10210-8FCO91",Delivered,"10210-8FCO91-4",26.78,2.00,,10210,"240",2015-12-05
"10842-9AGS92",Delivered,"10842-9AGS92-6",27.13,1.00,,10842,"140",2016-08-07
