order_date,order_id,customer_id,category,price,quantity
2014/06/01,HTS-424283-0002,424283,Shorts,19.0,1
2014/09/01,HTS-953068-0002,953068,Slacks,20.0,1
2016/04/08,HTS-352379-0003,352379,Slacks,20.0,1
2014/05/19,HTS-646944-0001,646944,T-Shirt,17.5,2
2015/03/27,HTS-407146-0001,407146,Shorts,19.0,1
2016/05/22,HTS-042299-0002,042299,Polo Shirt,23.0,1
2014/12/11,HTS-998580-0001,998580,Shorts,19.0,2
2016/07/10,HTS-955998-0006,955998,T-Shirt,17.5,2
2017/02/28,HTS-873991-0005,873991,Slacks,20.0,4
2013/08/05,HTS-744427-0001,744427,Skirt,18.0,1
2014/07/11,HTS-692754-0004,692754,Slacks,20.0,1
2015/10/11,HTS-6mon4t-0001,6mon4t,Slacks,20.0,1
2015/11/22,HTS-021136-0002,021136,T-Shirt,17.5,1
2016/09/13,HTS-2edjrv-0002,2edjrv,Polo Shirt,23.0,2
2016/10/06,HTS-023407-0004,023407,Slacks,20.0,1
2013/09/04,HTS-976446-0001,976446,Polo Shirt,23.0,3
2016/04/20,HTS-oz4v2h-0002,oz4v2h,Slacks,20.0,5
2015/08/11,HTS-772131-0002,772131,Slacks,20.0,3
2013/09/24,HTS-436873-0001,436873,Slacks,20.0,4
2017/04/06,HTS-765401-0004,765401,Slacks,20.0,1
2017/02/15,HTS-5azuk7-0002,5azuk7,Skirt,18.0,1
2016/04/10,HTS-639022-0004,639022,Shorts,19.0,6
2013/12/16,HTS-327992-0002,327992,Slacks,20.0,6
2016/09/04,HTS-lz1ici-0001,lz1ici,T-Shirt,17.5,2
2015/09/06,HTS-034091-0001,034091,T-Shirt,17.5,1
2015/01/14,HTS-299906-0001,299906,Polo Shirt,23.0,2
2015/03/10,HTS-630209-0004,630209,Skirt,18.0,6
2014/07/10,HTS-305546-0001,305546,Slacks,20.0,2
2015/08/22,HTS-589764-0003,589764,Slacks,20.0,2
2016/08/05,HTS-844447-0003,844447,Pullover,24.0,4
2014/12/17,HTS-470455-0001,470455,Polo Shirt,23.0,1
2015/11/10,HTS-819862-0001,819862,Skirt,18.0,1
2015/02/19,HTS-124561-0003,124561,Skirt,18.0,4
2016/01/04,HTS-926142-0005,926142,Shorts,19.0,3
2016/12/18,HTS-879066-0005,879066,Slacks,20.0,1
2014/02/23,HTS-639791-0001,639791,T-Shirt,17.5,1
2015/05/22,HTS-840622-0002,840622,Pullover,24.0,1
2016/04/02,HTS-8sv2vq-0001,8sv2vq,Polo Shirt,23.0,20
2015/08/09,HTS-666412-0003,666412,Slacks,20.0,3
2016/11/04,HTS-774821-0001,774821,Slacks,20.0,2
2015/08/07,HTS-iql2zk-0001,iql2zk,Polo Shirt,23.0,4
2014/10/18,HTS-617590-0001,617590,Slacks,20.0,12
2016/03/28,HTS-lxmqfs-0001,lxmqfs,T-Shirt,17.5,1
2015/07/22,HTS-qarpmr-0001,qarpmr,Slacks,20.0,2
2014/08/15,HTS-020289-0002,020289,Slacks,20.0,3
2016/08/21,HTS-536060-0001,536060,T-Shirt,17.5,1
2014/10/31,HTS-570911-0001,570911,Shorts,19.0,1
2015/09/30,HTS-619725-0003,619725,Polo Shirt,23.0,2
2015/05/16,HTS-534599-0003,534599,Slacks,20.0,1
2015/09/23,HTS-358577-0001,358577,Slacks,20.0,1
2016/05/14,HTS-5vutfb-0001,5vutfb,Slacks,20.0,2
2016/02/05,HTS-615368-0001,615368,Shorts,19.0,1
2014/07/14,HTS-810169-0002,810169,Skirt,18.0,5
2013/09/05,HTS-373012-0001,373012,T-Shirt,17.5,4
2015/07/08,HTS-9qtyl6-0001,9qtyl6,Pullover,24.0,1
2016/07/11,HTS-667530-0002,667530,T-Shirt,17.5,2
2017/03/23,HTS-862334-0005,862334,Polo Shirt,23.0,1
2015/10/21,HTS-253162-0002,253162,Polo Shirt,23.0,2
2015/06/16,HTS-637813-0005,637813,T-Shirt,17.5,1
2015/03/07,HTS-713114-0003,713114,Polo Shirt,23.0,7
2015/03/26,HTS-201654-0002,201654,Shorts,19.0,5
2014/11/12,HTS-408712-0001,408712,Slacks,20.0,1
2016/11/26,HTS-671991-0005,671991,Shorts,19.0,2
2014/07/30,HTS-203518-0002,203518,Skirt,18.0,1
2015/09/11,HTS-nn67ni-0002,nn67ni,Pullover,24.0,3
2013/11/27,HTS-411814-0001,411814,Skirt,18.0,1
2016/10/22,HTS-aes00h-0003,aes00h,Polo Shirt,23.0,2
2016/03/08,HTS-741345-0001,741345,Slacks,20.0,1
2015/11/17,HTS-818785-0003,818785,Pullover,24.0,1
2015/08/19,HTS-1i4fp0-0001,1i4fp0,Slacks,20.0,4
2015/07/07,HTS-299830-0001,299830,Pullover,24.0,1
2016/07/26,HTS-jn2ron-0003,jn2ron,Shorts,19.0,2
2016/12/28,HTS-146590-0001,146590,Shorts,19.0,1
2015/03/28,HTS-352641-0002,352641,Polo Shirt,23.0,8
2017/01/26,HTS-506999-0003,506999,Skirt,18.0,2
2017/03/15,HTS-0et6wt-0001,0et6wt,Shorts,19.0,2
2015/06/14,HTS-407425-0002,407425,Pullover,24.0,3
2015/12/01,HTS-613727-0006,613727,Slacks,20.0,3
2016/01/04,HTS-454068-0007,454068,Polo Shirt,23.0,1
2014/10/19,HTS-727224-0001,727224,Pullover,24.0,1
2017/01/11,HTS-iw6bbh-0002,iw6bbh,Polo Shirt,23.0,16
2015/07/23,HTS-823881-0002,823881,Shorts,19.0,1
2015/01/15,HTS-078054-0001,078054,Polo Shirt,23.0,1
2016/10/11,HTS-872995-0005,872995,Slacks,20.0,1
2015/12/22,HTS-224872-0001,224872,Shorts,19.0,1
2016/08/23,HTS-048380-0003,048380,Skirt,18.0,2
2016/09/01,HTS-b9ngsc-0002,b9ngsc,Polo Shirt,23.0,2
2016/06/15,HTS-hhe8jd-0002,hhe8jd,Skirt,18.0,4
2015/11/14,HTS-966309-0004,966309,Polo Shirt,23.0,3
2015/08/30,HTS-wq0s4v-0001,wq0s4v,Polo Shirt,23.0,1
2016/05/07,HTS-74l3or-0002,74l3or,Polo Shirt,23.0,4
2017/02/03,HTS-imyl25-0001,imyl25,Polo Shirt,23.0,1
2015/10/12,HTS-752264-0003,752264,Polo Shirt,23.0,5
2016/12/18,HTS-dqw4a9-0003,dqw4a9,Shorts,19.0,1
2015/12/05,HTS-286624-0003,286624,Pullover,24.0,4
2016/11/03,HTS-428152-0003,428152,Shorts,19.0,1
2017/03/15,HTS-339166-0003,339166,Pullover,24.0,1
2013/07/23,HTS-095518-0001,095518,Pullover,24.0,4
2016/03/03,HTS-95apvq-0002,95apvq,Polo Shirt,23.0,4
2016/06/03,HTS-110078-0005,110078,Slacks,20.0,2
2016/01/07,HTS-415301-0002,415301,Polo Shirt,23.0,3
2014/10/28,HTS-678571-0001,678571,T-Shirt,17.5,1
2015/08/29,HTS-754049-0002,754049,Pullover,24.0,1
2017/02/21,HTS-nwjwr7-0002,nwjwr7,Polo Shirt,23.0,1
2015/09/26,HTS-293563-0001,293563,Shorts,19.0,1
2013/05/21,HTS-474972-0001,474972,T-Shirt,17.5,1
2016/03/31,HTS-489246-0001,489246,Slacks,20.0,1
2014/08/12,HTS-590396-0001,590396,Slacks,20.0,2
2017/01/22,HTS-929671-0002,929671,Pullover,24.0,1
2016/10/01,HTS-786037-0005,786037,Polo Shirt,23.0,2
2014/11/30,HTS-357937-0001,357937,Polo Shirt,23.0,1
2017/01/01,HTS-334957-0003,334957,Slacks,20.0,3
2016/01/19,HTS-620554-0002,620554,Polo Shirt,23.0,1
2017/03/17,HTS-594895-0001,594895,Shorts,19.0,1
2014/07/04,HTS-392355-0001,392355,Skirt,18.0,1
2013/12/14,HTS-564931-0001,564931,T-Shirt,17.5,11
2015/09/10,HTS-135017-0002,135017,T-Shirt,17.5,1
2016/08/22,HTS-2yml1e-0002,2yml1e,T-Shirt,17.5,1
2015/01/16,HTS-963975-0001,963975,Polo Shirt,23.0,3
2016/03/29,HTS-0oor37-0002,0oor37,Skirt,18.0,6
2014/10/08,HTS-139950-0001,139950,Shorts,19.0,1
2014/09/26,HTS-981143-0001,981143,Slacks,20.0,1
2014/12/16,HTS-713203-0002,713203,Pullover,24.0,4
2016/01/06,HTS-547346-0001,547346,T-Shirt,17.5,1
2013/07/09,HTS-871345-0001,871345,Shorts,19.0,3
2015/12/12,HTS-2yi9fj-0001,2yi9fj,Pullover,24.0,1
2013/11/15,HTS-116807-0001,116807,Slacks,20.0,1
2016/05/14,HTS-uaf4lx-0002,uaf4lx,Pullover,24.0,20
2016/09/04,HTS-615295-0004,615295,Shorts,19.0,2
2015/11/10,HTS-547027-0001,547027,Pullover,24.0,1
2016/10/02,HTS-t5f2ru-0003,t5f2ru,Skirt,18.0,1
2015/09/01,HTS-053074-0001,053074,Shorts,19.0,1
2015/05/01,HTS-760111-0003,760111,Skirt,18.0,3
2016/08/05,HTS-488697-0003,488697,Pullover,24.0,13
2014/08/08,HTS-344116-0001,344116,Skirt,18.0,3
2015/11/17,HTS-ud30db-0002,ud30db,Slacks,20.0,1
2014/08/14,HTS-193404-0001,193404,Slacks,20.0,3
2015/11/02,HTS-441532-0002,441532,Skirt,18.0,1
2016/06/05,HTS-435153-0004,435153,Polo Shirt,23.0,4
2016/08/22,HTS-652097-0003,652097,Polo Shirt,23.0,1
2017/01/11,HTS-031509-0001,031509,Slacks,20.0,2
2013/08/17,HTS-248662-0001,248662,T-Shirt,17.5,1
2016/11/08,HTS-880880-0003,880880,Skirt,18.0,1
2014/12/27,HTS-966278-0001,966278,Skirt,18.0,18
2013/12/07,HTS-716505-0001,716505,Slacks,20.0,1
2013/11/03,HTS-498769-0001,498769,Slacks,20.0,2
2016/07/23,HTS-964543-0002,964543,T-Shirt,17.5,1
2015/09/13,HTS-438746-0001,438746,Shorts,19.0,1
2015/12/03,HTS-806131-0001,806131,T-Shirt,17.5,1
2015/01/18,HTS-667992-0001,667992,T-Shirt,17.5,1
2015/08/05,HTS-992174-0003,992174,Polo Shirt,23.0,2
2015/11/18,HTS-du7x8k-0001,du7x8k,Polo Shirt,23.0,4
2016/06/10,HTS-zjt03i-0001,zjt03i,Slacks,20.0,1
2016/07/26,HTS-483409-0003,483409,Polo Shirt,23.0,2
2016/01/15,HTS-032003-0003,032003,Slacks,20.0,4
2016/12/22,HTS-m88gfa-0002,m88gfa,Polo Shirt,23.0,3
2017/02/18,HTS-yrrjrf-0002,yrrjrf,Shorts,19.0,1
2014/06/12,HTS-296584-0001,296584,Skirt,18.0,1
2015/01/27,HTS-832582-0002,832582,Polo Shirt,23.0,2
2015/11/26,HTS-801021-0001,801021,Slacks,20.0,1
2015/11/23,HTS-455658-0001,455658,Polo Shirt,23.0,1
2016/02/23,HTS-134139-0001,134139,T-Shirt,17.5,1
2016/06/30,HTS-nnvubn-0002,nnvubn,Slacks,20.0,3
2014/08/25,HTS-612298-0001,612298,Polo Shirt,23.0,1
2015/11/09,HTS-125346-0003,125346,Pullover,24.0,1
2016/11/30,HTS-665858-0006,665858,Slacks,20.0,6
2016/12/27,HTS-2ghril-0001,2ghril,Skirt,18.0,1
2014/11/06,HTS-957382-0001,957382,Skirt,18.0,1
2015/10/15,HTS-843850-0002,843850,Skirt,18.0,1
2015/10/07,HTS-1homnh-0001,1homnh,Shorts,19.0,1
2015/11/24,HTS-217165-0002,217165,Slacks,20.0,1
2015/10/25,HTS-898657-0002,898657,Slacks,20.0,1
2016/09/20,HTS-pe1nb1-0002,pe1nb1,Polo Shirt,23.0,1
2013/11/06,HTS-076949-0001,076949,Polo Shirt,23.0,5
2016/06/06,HTS-567982-0001,567982,Slacks,20.0,1
2016/10/09,HTS-4x41ve-0002,4x41ve,Slacks,20.0,2
2016/01/25,HTS-dzes2s-0001,dzes2s,Pullover,24.0,1
2017/01/29,HTS-014830-0002,014830,Shorts,19.0,1
2016/10/11,HTS-918741-0001,918741,T-Shirt,17.5,1
2016/05/23,HTS-913485-0004,913485,Slacks,20.0,2
2014/07/31,HTS-686976-0002,686976,Slacks,20.0,3
2015/09/07,HTS-uxavpz-0001,uxavpz,T-Shirt,17.5,1
2015/03/23,HTS-507945-0002,507945,T-Shirt,17.5,2
2014/12/27,HTS-650263-0003,650263,T-Shirt,17.5,3
2016/08/28,HTS-965264-0005,965264,Skirt,18.0,3
2013/07/17,HTS-843374-0001,843374,Shorts,19.0,4
2016/12/13,HTS-143912-0001,143912,T-Shirt,17.5,1
2014/12/28,HTS-243162-0001,243162,Slacks,20.0,15
2014/08/15,HTS-358602-0001,358602,T-Shirt,17.5,1
2017/02/09,HTS-386061-0005,386061,Slacks,20.0,1
2015/05/20,HTS-799294-0003,799294,T-Shirt,17.5,4
2016/06/05,HTS-uawxh6-0002,uawxh6,Polo Shirt,23.0,3
2014/10/04,HTS-471997-0003,471997,Slacks,20.0,2
2015/01/17,HTS-463376-0001,463376,Slacks,20.0,1
2016/04/20,HTS-903678-0004,903678,Skirt,18.0,1
2014/12/06,HTS-330323-0003,330323,Polo Shirt,23.0,4
2015/11/19,HTS-200357-0002,200357,Pullover,24.0,1
2016/05/31,HTS-1w1fme-0002,1w1fme,Shorts,19.0,2
2016/08/08,HTS-255213-0007,255213,Shorts,19.0,18
2017/01/17,HTS-f1wvaf-0003,f1wvaf,Pullover,24.0,8
2015/06/28,HTS-lflaf1-0001,lflaf1,Slacks,20.0,1
2014/12/01,HTS-495272-0004,495272,Polo Shirt,23.0,3
2015/08/26,HTS-2powyy-0001,2powyy,Slacks,20.0,2
2016/05/18,HTS-rfgc01-0001,rfgc01,Shorts,19.0,1
2016/09/10,HTS-m4hete-0001,m4hete,Slacks,20.0,1
2015/06/19,HTS-512838-0001,512838,T-Shirt,17.5,1
2015/07/14,HTS-5r8tqx-0001,5r8tqx,T-Shirt,17.5,3
2016/10/16,HTS-646578-0002,646578,Shorts,19.0,2
2014/12/29,HTS-254876-0002,254876,Slacks,20.0,1
2014/12/12,HTS-490211-0003,490211,Pullover,24.0,2
2015/02/27,HTS-390020-0002,390020,Shorts,19.0,3
2015/01/24,HTS-591943-0002,591943,T-Shirt,17.5,1
2016/08/29,HTS-776177-0002,776177,Polo Shirt,23.0,1
2015/05/11,HTS-914302-0003,914302,Pullover,24.0,6
2015/05/01,HTS-377587-0003,377587,Shorts,19.0,1
2016/09/23,HTS-401547-0001,401547,Polo Shirt,23.0,1
2014/04/23,HTS-018303-0002,018303,Slacks,20.0,2
2015/12/25,HTS-385966-0004,385966,Skirt,18.0,2
2015/06/18,HTS-628483-0002,628483,Pullover,24.0,2
2015/10/01,HTS-lf592o-0001,lf592o,T-Shirt,17.5,7
2016/04/20,HTS-u6p9nz-0001,u6p9nz,Polo Shirt,23.0,1
2015/03/29,HTS-970013-0001,970013,Pullover,24.0,1
2017/03/16,HTS-364879-0003,364879,Polo Shirt,23.0,2
2016/04/22,HTS-skfqss-0001,skfqss,Shorts,19.0,1
2014/12/03,HTS-700871-0001,700871,Slacks,20.0,1
2014/08/11,HTS-811251-0003,811251,Slacks,20.0,1
2016/02/22,HTS-076520-0005,076520,Shorts,19.0,3
2014/08/08,HTS-637875-0001,637875,Skirt,18.0,2
2014/09/04,HTS-934795-0001,934795,T-Shirt,17.5,1
2015/04/20,HTS-265677-0004,265677,Slacks,20.0,2
2015/07/09,HTS-286456-0002,286456,Polo Shirt,23.0,1
2015/08/30,HTS-936944-0003,936944,Pullover,24.0,2
2013/12/12,HTS-713796-0001,713796,Polo Shirt,23.0,1
2015/05/21,HTS-148216-0002,148216,Shorts,19.0,4
2015/11/07,HTS-c2jqab-0001,c2jqab,Polo Shirt,23.0,1
2014/12/10,HTS-351964-0001,351964,T-Shirt,17.5,1
2016/05/04,HTS-446229-0003,446229,Polo Shirt,23.0,1
2015/10/23,HTS-v8r45o-0001,v8r45o,Polo Shirt,23.0,2
2014/08/05,HTS-500524-0001,500524,Slacks,20.0,2
2015/07/09,HTS-956851-0003,956851,Shorts,19.0,1
2016/02/24,HTS-337776-0001,337776,T-Shirt,17.5,1
2017/03/12,HTS-109814-0007,109814,Polo Shirt,23.0,2
2017/03/24,HTS-188757-0005,188757,Polo Shirt,23.0,1
2015/12/06,HTS-yyhf1l-0001,yyhf1l,Polo Shirt,23.0,1
2016/08/06,HTS-356395-0001,356395,Slacks,20.0,1
2016/11/26,HTS-hsq5hi-0002,hsq5hi,Slacks,20.0,4
2016/02/24,HTS-793994-0003,793994,Shorts,19.0,1
2015/12/29,HTS-be59ue-0001,be59ue,Shorts,19.0,1
2014/10/17,HTS-705642-0003,705642,Slacks,20.0,1
2013/10/07,HTS-495136-0001,495136,Slacks,20.0,1
2017/02/24,HTS-761203-0005,761203,Slacks,20.0,5
2015/03/07,HTS-719948-0003,719948,Slacks,20.0,1
2015/10/26,HTS-732543-0001,732543,Polo Shirt,23.0,1
2014/07/13,HTS-706216-0001,706216,Skirt,18.0,1
2014/10/20,HTS-936262-0001,936262,Polo Shirt,23.0,2
2016/05/11,HTS-743424-0003,743424,Polo Shirt,23.0,2
2015/12/27,HTS-oy8zuj-0002,oy8zuj,T-Shirt,17.5,2
2017/04/07,HTS-190297-0003,190297,Skirt,18.0,1
2015/09/06,HTS-119036-0002,119036,Pullover,24.0,2
2016/12/26,HTS-275293-0004,275293,Slacks,20.0,3
2015/01/09,HTS-463155-0002,463155,Skirt,18.0,1
2013/11/08,HTS-384034-0001,384034,Pullover,24.0,12
2013/12/30,HTS-753939-0001,753939,Slacks,20.0,13
2016/11/14,HTS-649086-0005,649086,T-Shirt,17.5,2
2015/11/09,HTS-jvypcr-0001,jvypcr,T-Shirt,17.5,1
2013/12/02,HTS-107891-0001,107891,Pullover,24.0,2
2015/10/03,HTS-759564-0005,759564,Slacks,20.0,1
2015/04/08,HTS-872411-0002,872411,Pullover,24.0,1
2015/05/03,HTS-485089-0002,485089,Skirt,18.0,1
2016/06/20,HTS-875151-0005,875151,Slacks,20.0,1
2017/01/20,HTS-055567-0007,055567,Slacks,20.0,3
2014/12/20,HTS-838769-0002,838769,Shorts,19.0,2
2016/04/14,HTS-woghev-0002,woghev,Slacks,20.0,3
2015/06/18,HTS-762331-0001,762331,Slacks,20.0,1
2015/04/03,HTS-470328-0002,470328,Shorts,19.0,17
2016/05/14,HTS-730057-0006,730057,T-Shirt,17.5,7
2016/12/10,HTS-450172-0004,450172,Slacks,20.0,1
2016/12/14,HTS-962212-0005,962212,Polo Shirt,23.0,5
2015/08/18,HTS-406116-0004,406116,Skirt,18.0,3
2014/06/18,HTS-193583-0002,193583,Skirt,18.0,1
2015/05/07,HTS-603897-0004,603897,Slacks,20.0,1
2017/02/27,HTS-614000-0003,614000,Skirt,18.0,2
2016/06/08,HTS-89pnwx-0002,89pnwx,Slacks,20.0,13
2015/06/08,HTS-qh6862-0001,qh6862,Skirt,18.0,1
2016/09/27,HTS-geklrr-0002,geklrr,Slacks,20.0,2
2015/03/18,HTS-317743-0004,317743,Polo Shirt,23.0,6
2016/03/13,HTS-8odtet-0002,8odtet,Slacks,20.0,2
2015/10/28,HTS-xtpgtj-0001,xtpgtj,Slacks,20.0,3
2014/10/04,HTS-710614-0001,710614,Shorts,19.0,1
2013/11/14,HTS-424426-0001,424426,Skirt,18.0,3
2014/11/13,HTS-745166-0004,745166,T-Shirt,17.5,2
2017/01/05,HTS-961075-0003,961075,Skirt,18.0,1
2013/11/06,HTS-047283-0001,047283,Shorts,19.0,4
2013/09/25,HTS-797693-0001,797693,Shorts,19.0,7
2015/06/24,HTS-788033-0001,788033,Slacks,20.0,1
2014/09/22,HTS-126460-0001,126460,Polo Shirt,23.0,2
2016/02/03,HTS-211043-0004,211043,Slacks,20.0,3
2014/11/03,HTS-288718-0003,288718,Skirt,18.0,3
2015/03/08,HTS-678171-0003,678171,Skirt,18.0,5
2016/10/13,HTS-291013-0001,291013,T-Shirt,17.5,1
2017/01/19,HTS-059163-0005,059163,Polo Shirt,23.0,3
2016/10/13,HTS-441038-0002,441038,Polo Shirt,23.0,1
2015/08/29,HTS-p7nl0e-0001,p7nl0e,Slacks,20.0,1
2014/08/12,HTS-747227-0002,747227,Pullover,24.0,2
2017/02/27,HTS-0jve28-0001,0jve28,Polo Shirt,18.0,2
2016/09/09,HTS-2zf61f-0001,2zf61f,Polo Shirt,23.0,1
2016/10/11,HTS-5n0wit-0001,5n0wit,Slacks,20.0,1
2016/07/04,HTS-7r78ji-0001,7r78ji,Shorts,19.0,1
2016/09/08,HTS-anqmn9-0001,anqmn9,T-Shirt,17.5,2
2017/02/17,HTS-cpwots-0001,cpwots,Shorts,19.0,5
2016/11/23,HTS-fdq9r1-0001,fdq9r1,Slacks,20.0,1
2017/03/13,HTS-icebfg-0001,icebfg,Pullover,18.0,3
2016/10/06,HTS-k2jj92-0001,k2jj92,Slacks,20.0,6
2017/03/19,HTS-meqdtr-0001,meqdtr,Shorts,19.0,3
2016/11/30,HTS-p0iw59-0001,p0iw59,Slacks,20.0,2
2016/08/22,HTS-rfp9zh-0001,rfp9zh,T-Shirt,17.5,2
2017/03/11,HTS-ucx6ri-0001,ucx6ri,Polo Shirt,20.0,4
2016/11/27,HTS-wn6yta-0001,wn6yta,Shorts,19.0,2
2016/10/23,HTS-z4egcx-0001,z4egcx,Slacks,20.0,1
2016/08/22,HTS-1oxhoy-0001,1oxhoy,T-Shirt,17.5,1
2016/11/01,HTS-4ajz8l-0001,4ajz8l,Pullover,24.0,2
2017/03/27,HTS-6kkolg-0001,6kkolg,T-Shirt,17.5,4
2016/12/17,HTS-964w0j-0001,964w0j,Skirt,18.0,3
2016/08/16,HTS-bvpzgn-0001,bvpzgn,Shorts,19.0,1
2016/09/10,HTS-e99hop-0001,e99hop,Shorts,19.0,2
2016/10/29,HTS-gzo0bs-0001,gzo0bs,T-Shirt,17.5,1
2016/11/07,HTS-j4kseu-0001,j4kseu,Polo Shirt,23.0,3
2016/08/07,HTS-kz8em6-0001,kz8em6,Pullover,24.0,1
2017/01/04,HTS-nfl07x-0001,nfl07x,Skirt,18.0,1
2017/01/24,HTS-qfpjhw-0001,qfpjhw,Polo Shirt,20.0,1
2017/01/11,HTS-smrdc0-0001,smrdc0,Shorts,19.0,1
2016/10/09,HTS-vd2xce-0001,vd2xce,Polo Shirt,23.0,1
2017/02/01,HTS-xzb9pv-0001,xzb9pv,T-Shirt,17.5,3
2016/09/03,HTS-0ltpgt-0001,0ltpgt,Polo Shirt,23.0,1
2016/09/17,HTS-30x84t-0001,30x84t,Pullover,24.0,1
2016/09/06,HTS-5s3omu-0001,5s3omu,T-Shirt,17.5,6
2016/12/11,HTS-7ssrdc-0001,7ssrdc,Pullover,24.0,1
2016/12/02,HTS-aqzegd-0001,aqzegd,Shorts,19.0,1
2017/01/19,HTS-cschxd-0001,cschxd,Slacks,20.0,3
2017/01/06,HTS-fewvac-0001,fewvac,Skirt,18.0,3
2016/06/22,HTS-idazpu-0001,idazpu,Slacks,20.0,1
2016/09/24,HTS-k374el-0001,k374el,Skirt,18.0,1
2017/03/03,HTS-mg0j4g-0001,mg0j4g,Shorts,19.0,1
2016/09/30,HTS-p5hhvg-0001,p5hhvg,Pullover,24.0,1
2017/02/02,HTS-rh2zaf-0001,rh2zaf,T-Shirt,17.5,3
2016/12/13,HTS-uf9ini-0001,uf9ini,Polo Shirt,23.0,5
2016/11/29,HTS-wslftk-0001,wslftk,Shorts,19.0,2
2016/09/15,HTS-z7x5dz-0001,z7x5dz,Polo Shirt,23.0,1
2016/12/23,HTS-1x5twv-0001,1x5twv,Shorts,19.0,1
2016/08/01,HTS-4mltkz-0001,4mltkz,Polo Shirt,23.0,1
2016/07/17,HTS-6r0cg6-0001,6r0cg6,Shorts,19.0,3
2016/11/11,HTS-9b9lo3-0001,9b9lo3,Polo Shirt,23.0,2
2017/02/14,HTS-c11oly-0001,c11oly,Skirt,18.0,1
2017/01/25,HTS-egblno-0001,egblno,Slacks,20.0,1
2017/02/20,HTS-hf6ttv-0001,hf6ttv,Slacks,20.0,3
2016/10/22,HTS-j94uc8-0001,j94uc8,Polo Shirt,23.0,2
2016/09/28,HTS-l9et3k-0001,l9et3k,Pullover,24.0,1
2016/12/07,HTS-npg8ik-0001,npg8ik,Polo Shirt,18.0,3
2017/01/09,HTS-qnc7oo-0001,qnc7oo,Polo Shirt,23.0,1
2016/12/07,HTS-t1miem-0001,t1miem,T-Shirt,17.5,1
2016/08/23,HTS-vrds1i-0001,vrds1i,Polo Shirt,23.0,1
2016/11/29,HTS-y6j3qh-0001,y6j3qh,Polo Shirt,23.0,2
2016/12/24,HTS-0w563n-0001,0w563n,Polo Shirt,23.0,1
2016/11/07,HTS-3hmh5i-0001,3hmh5i,Slacks,20.0,1
2016/08/19,HTS-5vv8jh-0001,5vv8jh,Shorts,19.0,1
2016/10/09,HTS-83gs1i-0001,83gs1i,Pullover,24.0,1
2017/01/31,HTS-b6tskc-0001,b6tskc,Skirt,18.0,3
2017/02/18,HTS-d4rvbt-0001,d4rvbt,Slacks,20.0,12
2016/12/04,HTS-fqkfkv-0001,fqkfkv,T-Shirt,17.5,2
2016/10/07,HTS-igri4p-0001,igri4p,Skirt,18.0,1
2016/10/24,HTS-kbjke7-0001,kbjke7,Polo Shirt,23.0,1
2016/11/06,HTS-mm2298-0001,mm2298,Shorts,19.0,16
2016/09/09,HTS-pjat72-0001,pjat72,Polo Shirt,23.0,1
2016/07/13,HTS-rquyg4-0001,rquyg4,Skirt,18.0,1
2016/11/01,HTS-ullzry-0001,ullzry,Slacks,20.0,2
2016/11/30,HTS-x2qq5m-0001,x2qq5m,Shorts,19.0,2
2016/12/12,HTS-zpq6r2-0001,zpq6r2,Slacks,20.0,1
2017/04/02,HTS-2e3xo9-0001,2e3xo9,Polo Shirt,20.0,2
2016/11/24,HTS-4pq79s-0001,4pq79s,Polo Shirt,23.0,1
2017/03/10,HTS-6wwzql-0001,6wwzql,T-Shirt,17.5,4
2016/12/02,HTS-9fpscf-0001,9fpscf,Pullover,24.0,13
2016/10/08,HTS-c6rf3s-0001,c6rf3s,Slacks,20.0,2
2016/12/01,HTS-enm0km-0001,enm0km,Polo Shirt,23.0,1
2016/10/22,HTS-hkheej-0001,hkheej,Pullover,24.0,1
2016/10/07,HTS-jhvq7k-0001,jhvq7k,T-Shirt,17.5,2
2017/01/22,HTS-lfmuh4-0001,lfmuh4,Shorts,19.0,5
2016/09/01,HTS-nzf8a9-0001,nzf8a9,Skirt,18.0,5
2016/12/08,HTS-qre0ya-0001,qre0ya,Polo Shirt,20.0,3
2016/10/27,HTS-t7rnpn-0001,t7rnpn,T-Shirt,17.5,2
2016/10/02,HTS-w33dm1-0001,w33dm1,Polo Shirt,23.0,1
2016/09/09,HTS-yfqv0y-0001,yfqv0y,T-Shirt,17.5,1
2016/09/21,HTS-104r0w-0001,104r0w,T-Shirt,17.5,21
2016/12/17,HTS-3kooil-0001,3kooil,T-Shirt,17.5,1
2016/09/09,HTS-60el1k-0001,60el1k,Slacks,20.0,1
2016/10/13,HTS-85x5jp-0001,85x5jp,Skirt,18.0,4
2017/03/08,HTS-bd0fa4-0001,bd0fa4,Polo Shirt,23.0,2
2016/09/09,HTS-da46ci-0001,da46ci,Slacks,20.0,1
2016/11/23,HTS-ft35fb-0001,ft35fb,Skirt,18.0,1
2017/02/22,HTS-ihmivo-0001,ihmivo,Shorts,19.0,1
2016/12/09,HTS-kcnpj0-0001,kcnpj0,T-Shirt,17.5,1
2016/09/22,HTS-monqtz-0001,monqtz,Slacks,20.0,1
2016/11/21,HTS-pmam6q-0001,pmam6q,T-Shirt,17.5,1
2016/10/15,HTS-rrm256-0001,rrm256,Polo Shirt,23.0,3
2017/01/06,HTS-ums0ja-0001,ums0ja,Slacks,20.0,1
2016/12/09,HTS-x7pdfm-0001,x7pdfm,Polo Shirt,23.0,2
